"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"ZTS","W","2023-03-24","161.","164.94000244140625","159.96499633789062","164.17999267578125","1864886","0","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-03-31","166.0500030517578","166.8000030517578","161.27999877929688","166.44000244140625","7907289","1.3765439556865156","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-04-06","166.7899932861328","169.4250030517578","164.1999969482422","168.94000244140625","6475223","1.5020427561457605","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-04-14","167.89999389648438","174.78500366210938","166.73899841308594","174.60000610351562","7255037","3.350304001606963","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-04-21","174.00999450683594","177.25999450683594","172.31199645996094","176.8800048828125","6398191","1.5236719810518107","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-04-28","176.99000549316406","177.44000244140625","171.16000366210938","175.77999877929688","6763709","-0.6218939807494994","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-05-05","175.72000122070312","187.82000732421875","167.52999877929688","186.22999572753906","14641028","5.944929469116045","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-05-12","186.30999755859375","187.0500030517578","181.7899932861328","183.6199951171875","8297525","-1.4014931376415407","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-05-19","183.60000610351562","184.32000732421875","175.86000061035156","179.5500030517578","7542117","-2.216529884358276","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-05-26","178.86000061035156","181.4149932861328","163.57000732421875","164.74000549316406","12186809","-8.24839727478287","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-06-02","164.16000366210938","172.47000122070312","158.64999389648438","171.8800048828125","12848705","4.33410170667059","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-06-09","172.4600067138672","172.66000366210938","162.3800048828125","163.08999633789062","9828894","-5.114037872476718","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-06-16","163.83999633789062","172.96499633789062","162.75999450683594","170.74000549316406","10060023","4.690667316850083","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-06-23","168.52000427246094","171.14500427246094","166.88999938964844","168.3699951171875","9253667","-1.3880814687401655","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-06-30","167.91000366210938","174.6750030517578","164.5449981689453","172.2100067138672","8358450","2.280698288318561","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-07-07","170.52999877929688","170.6999969482422","166.","167.13999938964844","5325149","-2.9440840407391256","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","W","2023-07-14","166.7899932861328","173.3699951171875","166.39999389648438","172.19000244140625","7290585","3.0214210064611224","PharmaceuticalsBiotechnologyAndLifeSciences"
