"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"NFLX","W","2023-03-24","320.6300048828125","331.8299865722656","320.6300048828125","328.3900146484375","13004085","0","MediaAndEntertainment"
"NFLX","W","2023-03-31","327.54998779296875","345.8399963378906","321.2799987792969","345.4800109863281","34144116","5.204176611821332","MediaAndEntertainment"
"NFLX","W","2023-04-06","341.8299865722656","349.79998779296875","332.6300048828125","339.3299865722656","16577809","-1.7801390003735595","MediaAndEntertainment"
"NFLX","W","2023-04-14","335.2699890136719","347.1400146484375","330.0400085449219","338.6300048828125","23425061","-0.20628347542283043","MediaAndEntertainment"
"NFLX","W","2023-04-21","338.","338.3900146484375","316.1000061035156","327.9800109863281","62504610","-3.1450236963407985","MediaAndEntertainment"
"NFLX","W","2023-04-28","330.20001220703125","334.6600036621094","317.44000244140625","329.92999267578125","25483649","0.5945428453364876","MediaAndEntertainment"
"NFLX","W","2023-05-05","329.43499755859375","331.2300109863281","315.6199951171875","322.760009765625","22594447","-2.1731831204573338","MediaAndEntertainment"
"NFLX","W","2023-05-12","322.989990234375","348.1659851074219","322.0299987792969","339.8900146484375","29439233","5.30735046614097","MediaAndEntertainment"
"NFLX","W","2023-05-19","340.6199951171875","375.8699951171875","329.614990234375","365.3599853515625","39731578","7.4935919283976915","MediaAndEntertainment"
"NFLX","W","2023-05-26","365.3599853515625","383.760009765625","354.30999755859375","378.8800048828125","35869355","3.70046531456929","MediaAndEntertainment"
"NFLX","W","2023-06-02","397.4800109863281","407.5199890136719","385.7900085449219","400.4700012207031","30915563","5.698373115405864","MediaAndEntertainment"
"NFLX","W","2023-06-09","400.4700012207031","425.8999938964844","396.3399963378906","420.0199890136719","42535251","4.8817608643286325","MediaAndEntertainment"
"NFLX","W","2023-06-16","418.8299865722656","448.6499938964844","416.5669860839844","431.9599914550781","38054991","2.8427224307692622","MediaAndEntertainment"
"NFLX","W","2023-06-23","430.17999267578125","440.","417.7300109863281","424.0199890136719","23079600","-1.8381337620319793","MediaAndEntertainment"
