"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"ZTS","D","2023-03-24","161.","164.94000244140625","159.96499633789062","164.17999267578125","1864886","0","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-03-27","166.0500030517578","166.8000030517578","164.30999755859375","165.7100067138672","1273496","0.9319125997936828","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-03-28","165.57000732421875","166.","164.0399932861328","165.0399932861328","1098251","-0.40432888817105717","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-03-29","166.57000732421875","166.8000030517578","161.27999877929688","162.66000366210938","2512159","-1.4420684202872014","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-03-30","163.8300018310547","164.64999389648438","163.17999267578125","164.14999389648438","1318354","0.9160151240806158","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-03-31","165.10000610351562","166.49000549316406","164.02999877929688","166.44000244140625","1705029","1.3950707463114442","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-03","166.7899932861328","167.9199981689453","164.1999969482422","167.66000366210938","1926200","0.73299759841845","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-04","167.38999938964844","169.4250030517578","166.49000549316406","167.07000732421875","1737932","-0.3519004682116522","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-05","167.","168.61000061035156","166.3000030517578","167.64999389648438","1216230","0.34715182069757766","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-06","168.27000427246094","169.00999450683594","166.3699951171875","168.94000244140625","1594861","0.7694653098039517","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-10","167.89999389648438","171.22000122070312","166.73899841308594","170.8699951171875","1686280","1.1424130743993732","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-11","171.5500030517578","172.42999267578125","170.8300018310547","171.2100067138672","1197874","0.19898847451038648","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-12","172.91000366210938","174.78500366210938","171.16299438476562","171.4499969482422","1852255","0.14017301849422736","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-13","172.5","174.00999450683594","170.9250030517578","173.5399932861328","1324895","1.2190121756149974","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-14","172.86000061035156","174.66000366210938","172.61000061035156","174.60000610351562","1193733","0.6108175973218222","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-17","174.00999450683594","174.80999755859375","172.31199645996094","174.6199951171875","1285067","0.011448461038443547","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-18","175.94000244140625","175.94000244140625","172.85000610351562","174.4499969482422","1396119","-0.09735320908192957","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-19","174.02999877929688","175.9499969482422","173.92999267578125","174.97999572753906","1241792","0.3038112860810793","PharmaceuticalsBiotechnologyAndLifeSciences"
"ZTS","D","2023-04-20","174.00999450683594","175.00999450683594","172.38999938964844","174.39999389648438","1297754","-0.11715729572532307","PharmaceuticalsBiotechnologyAndLifeSciences"
