"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"JPM","M","2023-03-31","125.62999725341797","130.33999633789062","123.11000061035156","130.30999755859375","91836467","0","Banks"
"JPM","M","2023-04-28","129.91000366210938","141.77999877929688","126.22000122070312","138.24000549316406","242865349","4.323107628026168","Banks"
"JPM","M","2023-05-31","142.25999450683594","143.3699951171875","131.80999755859375","135.7100067138672","235312084","6.916820522652101","Banks"
"JPM","M","2023-06-30","136.52000427246094","146.","135.44500732421875","145.44000244140625","207750136","-1.8301495072076235","Banks"
"JPM","M","2023-07-31","146.19000244140625","159.3800048828125","141.44000244140625","157.9600067138672","231274765","7.169696592863617","Banks"
"JPM","M","2023-08-31","157.42999267578125","158.","145.4600067138672","146.3300018310547","169318304","9.359251102141354","Banks"
"JPM","M","2023-09-29","146.08999633789062","150.25","142.64999389648438","145.02000427246094","172247400","-7.362626227206636","Banks"
"JPM","M","2023-10-31","144.8300018310547","153.11000061035156","135.1999969482422","139.05999755859375","181728981","-0.8952351139216552","Banks"
"JPM","M","2023-11-30","139.25","156.1300048828125","138.47000122070312","156.0800018310547","57726074","-3.4052007157753583","Banks"
"JPM","M","2023-12-29","155.82000732421875","170.67999267578125","155.82000732421875","170.10000610351562","95310536","12.239324443601717","Banks"
"JPM","M","2024-01-31","168.97000122070312","178.3000030517578","164.3000030517578","174.36000061035156","140901311","8.982575671440918","Banks"
"JPM","M","2024-02-29","173.63999938964844","186.4199981689453","171.42999267578125","186.05999755859375","65297314","3.132313347580551","Banks"
"JPM","M","2024-03-28","185.8699951171875","200.72000122070312","184.35000610351562","200.3000030517578","132982407","6.710252871808886","Banks"
"JPM","M","2024-04-30","199.99000549316406","200.94000244140625","179.1999969482422","191.74000549316406","212832738","7.653448178015609","Banks"
"JPM","M","2024-05-31","192.27000427246094","205.8800048828125","188.4600067138672","202.6300048828125","195902413","-3.710923486954376","Banks"
"JPM","M","2024-06-28","202.30999755859375","202.60000610351562","190.8800048828125","202.25999450683594","174902140","5.679565598029002","Banks"
"JPM","M","2024-07-31","202.83999633789062","217.55999755859375","202.10000610351562","212.8000030517578","191806935","-0.18260394169685723","Banks"
"JPM","M","2024-08-30","213.1999969482422","225.47999572753906","190.89999389648438","224.8000030517578","172436651","5.801932731923709","Banks"
"JPM","M","2024-09-30","222.3000030517578","224.10000610351562","200.61000061035156","210.86000061035156","206493398","5.6390976634907775","Banks"
"JPM","M","2024-10-31","208.89999389648438","226.75","204.33999633789062","221.9199981689453","178339133","-6.201068617510986","Banks"
"JPM","M","2024-11-29","223.55999755859375","251.75999450683594","219.1699981689453","249.72000122070312","158805520","5.868026228956746","Banks"
"JPM","M","2024-12-31","249.5500030517578","250.25","229.52999877929688","239.7100067138672","85074077","12.527038248528699","Banks"
"JPM","M","2025-01-31","240.9199981689453","270.82000732421875","238.74000549316406","267.29998779296875","152965641","-4.008487288925289","Banks"
"JPM","M","2025-02-28","262.5199890136719","280.25","253.35000610351562","264.6499938964844","113258572","12.088462895192364","Banks"
"JPM","M","2025-03-31","264.","266.2699890136719","224.22999572753906","245.3000030517578","206681765","-0.9913931977194146","Banks"
"JPM","M","2025-04-30","242.6199951171875","247.2449951171875","202.16000366210938","244.6199951171875","287377800","-7.311540257316307","Banks"
"JPM","M","2025-05-30","242.83999633789062","269.5199890136719","242.1699981689453","264.","165123789","0.3867185185133515","Banks"
"JPM","M","2025-06-30","263.0199890136719","292.6499938964844","260.30999755859375","289.9100036621094","174367151","7.922494182672324","Banks"
"JPM","M","2025-07-31","290.8900146484375","301.2929992675781","280.30999755859375","296.239990234375","198596608","9.814395326556614","Banks"
"JPM","M","2025-08-08","290.3999938964844","295.7850036621094","284.2380065917969","288.760009765625","46860756","2.6667315937887848","Banks"
